,Generated_Message,Perfect_Message
35081,"['Prey', 'East']","['Prey', 'East']"
35082,"['Prey', 'East']","['Prey', 'East']"
35083,[],[]
35084,"['Prey', 'West']","['Prey', 'West']"
35085,"['Prey', 'East']","['Prey', 'East']"
35086,"['Prey', 'East']","['Prey', 'East']"
35087,[],[]
35088,"['Prey', 'West']","['Prey', 'West']"
35089,[],[]
35090,[],[]
35091,[],[]
35092,[],[]
35093,"['Prey', 'South', 'West', 'Prey', 'South']","['Prey', 'South', 'West']"
35094,[],[]
35095,[],[]
35096,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
35097,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
35098,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
35099,[],[]
35100,[],[]
35101,"['Prey', 'West']","['Prey', 'West']"
35102,[],[]
35103,[],[]
35104,"['Prey', 'North']","['Prey', 'North']"
35105,"['Prey', 'North']","['Prey', 'North']"
35106,"['Prey', 'North']","['Prey', 'North']"
35107,"['Prey', 'North']","['Prey', 'North']"
35108,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35109,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35110,[],[]
35111,[],[]
35112,"['Prey', 'Center']","['Prey', 'Center']"
35113,"['Prey', 'Center']","['Prey', 'Center']"
35114,"['Prey', 'Center']","['Prey', 'Center']"
35115,"['Prey', 'Center']","['Prey', 'Center']"
35116,"['Prey', 'East']","['Prey', 'East']"
35117,"['Prey', 'East']","['Prey', 'East']"
35118,[],[]
35119,[],[]
35120,"['Prey', 'Center']","['Prey', 'Center']"
35121,"['Prey', 'North', 'Prey', 'Center']","['Prey', 'North', 'Prey', 'Center']"
35122,"['Prey', 'North']","['Prey', 'North']"
35123,"['Prey', 'North']","['Prey', 'North']"
35124,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35125,[],[]
35126,[],[]
35127,[],[]
35128,[],[]
35129,"['Prey', 'Center']","['Prey', 'Center']"
35130,[],[]
35131,[],[]
35132,"['Prey', 'East']","['Prey', 'East']"
35133,"['Prey', 'East']","['Prey', 'East']"
35134,[],[]
35135,[],[]
35136,[],[]
35137,"['Prey', 'East']","['Prey', 'East']"
35138,"['Prey', 'East']","['Prey', 'East']"
35139,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
35140,[],[]
35141,"['Prey', 'South']","['Prey', 'South']"
35142,[],[]
35143,[],[]
35144,"['Prey', 'Center', 'Prey', 'South', 'West']","['Prey', 'Center', 'Prey', 'East']"
35145,"['Prey', 'Center', 'Prey', 'Center']","['Prey', 'Center', 'Prey', 'East']"
35146,"['Prey', 'East']","['Prey', 'East']"
35147,[],[]
35148,"['Prey', 'West']","['Prey', 'West']"
35149,"['Prey', 'South', 'East']","['Prey', 'South', 'East']"
35150,[],[]
35151,[],[]
35152,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35153,[],[]
35154,[],[]
35155,[],[]
35156,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35157,[],[]
35158,[],[]
35159,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35160,[],[]
35161,"['Prey', 'East']","['Prey', 'East']"
35162,"['Prey', 'East']","['Prey', 'East']"
35163,[],[]
35164,"['Prey', 'North', 'Prey', 'North', 'West']","['Prey', 'North', 'Prey', 'North', 'West']"
35165,[],[]
35166,[],[]
35167,[],[]
35168,[],[]
35169,"['Prey', 'West']","['Prey', 'West']"
35170,[],[]
35171,"['Prey', 'West']","['Prey', 'West']"
35172,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35173,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35174,[],[]
35175,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35176,"['Prey', 'North']","['Prey', 'North']"
35177,"['Prey', 'North']","['Prey', 'North']"
35178,"['Prey', 'North']","['Prey', 'North']"
35179,"['Prey', 'North']","['Prey', 'North']"
35180,[],[]
35181,"['Prey', 'East']","['Prey', 'East']"
35182,[],[]
35183,[],[]
35184,[],[]
35185,[],[]
35186,[],[]
35187,[],[]
35188,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35189,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35190,[],[]
35191,[],[]
35192,[],[]
35193,"['Prey', 'East']","['Prey', 'East']"
35194,"['Prey', 'East']","['Prey', 'East']"
35195,[],[]
35196,[],[]
35197,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
35198,[],[]
35199,[],[]
35200,"['Prey', 'East']","['Prey', 'East']"
35201,"['Prey', 'East']","['Prey', 'East']"
35202,"['Prey', 'East']","['Prey', 'East']"
35203,[],[]
35204,"['Prey', 'North']","['Prey', 'North']"
35205,"['Prey', 'North']","['Prey', 'North']"
35206,"['Prey', 'North']","['Prey', 'North']"
35207,"['Prey', 'North']","['Prey', 'North']"
35208,[],[]
35209,"['Prey', 'West']","['Prey', 'West']"
35210,[],[]
35211,[],[]
35212,[],[]
35213,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35214,[],[]
35215,[],[]
35216,[],[]
35217,"['Prey', 'South']","['Prey', 'South']"
35218,[],[]
35219,[],[]
35220,[],[]
35221,"['Prey', 'South', 'Prey', 'South']","['Prey', 'South', 'Prey', 'South']"
35222,[],[]
35223,[],[]
35224,"['Prey', 'North']","['Prey', 'North']"
35225,[],[]
35226,"['Prey', 'North']","['Prey', 'North']"
35227,[],[]
35228,[],[]
35229,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
35230,[],[]
35231,[],[]
35232,[],[]
35233,[],[]
35234,"['Prey', 'North']","['Prey', 'North']"
35235,"['Prey', 'North']","['Prey', 'North']"
35236,"['Prey', 'North', 'Prey', 'North']","['Prey', 'North', 'Prey', 'North']"
35237,"['Prey', 'North', 'Prey', 'North']","['Prey', 'North', 'Prey', 'North']"
35238,"['Prey', 'North']","['Prey', 'North']"
35239,"['Prey', 'North']","['Prey', 'North']"
35240,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35241,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35242,[],[]
35243,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35244,[],[]
35245,"['Prey', 'West']","['Prey', 'West']"
35246,[],[]
35247,"['Prey', 'West']","['Prey', 'West']"
35248,[],[]
35249,"['Prey', 'West']","['Prey', 'West']"
35250,[],[]
35251,"['Prey', 'West']","['Prey', 'West']"
35252,[],[]
35253,"['Prey', 'South', 'East']","['Prey', 'South', 'East']"
35254,"['Prey', 'South', 'East']","['Prey', 'South', 'East']"
35255,[],[]
35256,[],[]
35257,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
35258,[],[]
35259,[],[]
35260,[],[]
35261,"['Prey', 'West']","['Prey', 'West']"
35262,[],[]
35263,[],[]
35264,"['Prey', 'North']","['Prey', 'North']"
35265,[],[]
35266,[],[]
35267,"['Prey', 'North']","['Prey', 'North']"
35268,[],[]
35269,"['Prey', 'South', 'East']","['Prey', 'South', 'East']"
35270,[],[]
35271,[],[]
35272,[],[]
35273,"['Prey', 'South']","['Prey', 'South']"
35274,[],[]
35275,[],[]
35276,"['Prey', 'North', 'Prey', 'North']","['Prey', 'North', 'Prey', 'North', 'East']"
35277,[],[]
35278,[],[]
35279,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
35280,"['Prey', 'East']","['Prey', 'East']"
35281,"['Prey', 'East']","['Prey', 'East']"
35282,"['Prey', 'East']","['Prey', 'East']"
35283,[],[]
35284,"['Prey', 'West']","['Prey', 'West']"
35285,"['Prey', 'East']","['Prey', 'East']"
35286,"['Prey', 'East']","['Prey', 'East']"
35287,"['Prey', 'West']","['Prey', 'West']"
35288,[],[]
35289,[],[]
35290,[],[]
35291,[],[]
35292,[],[]
35293,"['Prey', 'Center']","['Prey', 'Center']"
35294,[],[]
35295,[],[]
35296,"['Prey', 'Center']","['Prey', 'Center']"
35297,[],[]
35298,"['Prey', 'West', 'Prey', 'Center']","['Prey', 'Center', 'Prey', 'South']"
35299,[],[]
35300,[],[]
35301,"['Prey', 'West']","['Prey', 'West']"
35302,[],[]
35303,"['Prey', 'West']","['Prey', 'West']"
35304,"['Prey', 'North']","['Prey', 'North']"
35305,"['Prey', 'North']","['Prey', 'North']"
35306,"['Prey', 'North']","['Prey', 'North']"
35307,"['Prey', 'North']","['Prey', 'North']"
35308,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35309,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35310,[],[]
35311,[],[]
35312,[],[]
35313,[],[]
35314,[],[]
35315,[],[]
35316,[],[]
35317,"['Prey', 'East']","['Prey', 'East']"
35318,[],[]
35319,[],[]
35320,"['Prey', 'Center']","['Prey', 'Center']"
35321,"['Prey', 'Center']","['Prey', 'Center']"
35322,"['Prey', 'Center']","['Prey', 'Center']"
35323,[],[]
35324,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35325,[],[]
35326,[],[]
35327,[],[]
35328,[],[]
35329,"['Prey', 'Center']","['Prey', 'Center']"
35330,"['Prey', 'Center']","['Prey', 'Center']"
35331,[],[]
35332,"['Prey', 'East']","['Prey', 'East']"
35333,"['Prey', 'East']","['Prey', 'East']"
35334,[],[]
35335,[],[]
35336,[],[]
35337,"['Prey', 'East']","['Prey', 'East']"
35338,"['Prey', 'East']","['Prey', 'East']"
35339,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
35340,[],[]
35341,"['Prey', 'South']","['Prey', 'South']"
35342,[],[]
35343,[],[]
35344,"['Prey', 'South']","['Prey', 'South']"
35345,"['Prey', 'South']","['Prey', 'South']"
35346,[],[]
35347,[],[]
35348,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
35349,"['Prey', 'South', 'East']","['Prey', 'South', 'East']"
35350,[],[]
35351,[],[]
35352,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35353,[],[]
35354,[],[]
35355,[],[]
35356,[],[]
35357,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35358,[],[]
35359,[],[]
35360,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
35361,[],[]
35362,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
35363,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
35364,"['Prey', 'North', 'Prey', 'North', 'West']","['Prey', 'North', 'Prey', 'North', 'West']"
35365,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35366,[],[]
35367,"['Prey', 'North']","['Prey', 'North']"
35368,[],[]
35369,"['Prey', 'West']","['Prey', 'West']"
35370,[],[]
35371,"['Prey', 'West']","['Prey', 'West']"
35372,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35373,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35374,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35375,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35376,"['Prey', 'North']","['Prey', 'North']"
35377,"['Prey', 'North']","['Prey', 'North']"
35378,"['Prey', 'North']","['Prey', 'North']"
35379,"['Prey', 'North']","['Prey', 'North']"
35380,[],[]
35381,"['Prey', 'East']","['Prey', 'East']"
35382,[],[]
35383,[],[]
35384,[],[]
35385,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
35386,[],[]
35387,[],[]
35388,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35389,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35390,[],[]
35391,[],[]
35392,[],[]
35393,"['Prey', 'East']","['Prey', 'East']"
35394,"['Prey', 'East']","['Prey', 'East']"
35395,[],[]
35396,[],[]
35397,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
35398,[],[]
35399,[],[]
35400,"['Prey', 'East']","['Prey', 'East']"
35401,"['Prey', 'East']","['Prey', 'East']"
35402,"['Prey', 'East']","['Prey', 'East']"
35403,[],[]
35404,"['Prey', 'North']","['Prey', 'North']"
35405,"['Prey', 'North']","['Prey', 'North']"
35406,"['Prey', 'North']","['Prey', 'North']"
35407,"['Prey', 'North']","['Prey', 'North']"
35408,[],[]
35409,"['Prey', 'West']","['Prey', 'West']"
35410,[],[]
35411,[],[]
35412,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35413,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35414,[],[]
35415,[],[]
35416,[],[]
35417,"['Prey', 'Center']","['Prey', 'Center']"
35418,[],[]
35419,[],[]
35420,[],[]
35421,"['Prey', 'South', 'Prey', 'South']","['Prey', 'South', 'Prey', 'South']"
35422,[],[]
35423,[],[]
35424,"['Prey', 'North']","['Prey', 'North']"
35425,[],[]
35426,"['Prey', 'North']","['Prey', 'North']"
35427,[],[]
35428,[],[]
35429,[],[]
35430,[],[]
35431,[],[]
35432,[],[]
35433,"['Prey', 'North']","['Prey', 'North']"
35434,"['Prey', 'North']","['Prey', 'North']"
35435,[],[]
35436,"['Prey', 'North']","['Prey', 'North', 'Prey', 'North']"
35437,"['Prey', 'North']","['Prey', 'North']"
35438,"['Prey', 'North']","['Prey', 'North']"
35439,"['Prey', 'North']","['Prey', 'North']"
35440,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35441,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35442,[],[]
35443,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35444,[],[]
35445,"['Prey', 'West']","['Prey', 'West']"
35446,[],[]
35447,"['Prey', 'West']","['Prey', 'West']"
35448,[],[]
35449,"['Prey', 'West']","['Prey', 'West']"
35450,[],[]
35451,[],[]
35452,[],[]
35453,[],[]
35454,"['Prey', 'South', 'East']","['Prey', 'South', 'East']"
35455,[],[]
35456,[],[]
35457,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
35458,[],[]
35459,[],[]
35460,[],[]
35461,"['Prey', 'West']","['Prey', 'West']"
35462,[],[]
35463,[],[]
35464,"['Prey', 'North', 'West', 'Prey', 'North']","['Prey', 'North', 'West', 'Prey', 'North']"
35465,"['Prey', 'North', 'West', 'Prey', 'North']","['Prey', 'North', 'West', 'Prey', 'North']"
35466,"['Prey', 'North']","['Prey', 'North']"
35467,"['Prey', 'North']","['Prey', 'North']"
35468,[],[]
35469,"['Prey', 'South', 'East']","['Prey', 'South', 'East']"
35470,[],[]
35471,[],[]
35472,[],[]
35473,[],[]
35474,[],[]
35475,[],[]
35476,"['Prey', 'North', 'Prey', 'North', 'East']","['Prey', 'North', 'Prey', 'North', 'East']"
35477,[],[]
35478,[],[]
35479,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
35480,"['Prey', 'East']","['Prey', 'East']"
35481,"['Prey', 'East']","['Prey', 'East']"
35482,"['Prey', 'East']","['Prey', 'East']"
35483,[],[]
35484,"['Prey', 'West']","['Prey', 'West']"
35485,[],[]
35486,[],[]
35487,[],[]
35488,[],[]
35489,"['Prey', 'West']","['Prey', 'West']"
35490,[],[]
35491,[],[]
35492,[],[]
35493,"['Prey', 'Center']","['Prey', 'Center']"
35494,"['Prey', 'Center']","['Prey', 'Center']"
35495,[],[]
35496,"['Prey', 'Center']","['Prey', 'Center']"
35497,[],[]
35498,"['Prey', 'Center', 'Prey', 'South']","['Prey', 'Center', 'Prey', 'South']"
35499,"['Prey', 'Center']","['Prey', 'Center']"
35500,[],[]
35501,"['Prey', 'West']","['Prey', 'West']"
35502,[],[]
35503,"['Prey', 'West']","['Prey', 'West']"
35504,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35505,[],[]
35506,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35507,[],[]
35508,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35509,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35510,[],[]
35511,[],[]
35512,[],[]
35513,[],[]
35514,[],[]
35515,[],[]
35516,[],[]
35517,"['Prey', 'East']","['Prey', 'East']"
35518,[],[]
35519,[],[]
35520,"['Prey', 'Center']","['Prey', 'Center']"
35521,[],[]
35522,"['Prey', 'Center']","['Prey', 'Center']"
35523,"['Prey', 'Center']","['Prey', 'Center']"
35524,[],[]
35525,[],[]
35526,[],[]
35527,[],[]
35528,[],[]
35529,"['Prey', 'Center']","['Prey', 'Center']"
35530,"['Prey', 'Center']","['Prey', 'Center']"
35531,[],[]
35532,"['Prey', 'East']","['Prey', 'East']"
35533,"['Prey', 'East']","['Prey', 'East']"
35534,[],[]
35535,[],[]
35536,[],[]
35537,"['Prey', 'East']","['Prey', 'East']"
35538,"['Prey', 'East']","['Prey', 'East']"
35539,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
35540,[],[]
35541,"['Prey', 'South']","['Prey', 'South']"
35542,[],[]
35543,[],[]
35544,"['Prey', 'Center']","['Prey', 'Center']"
35545,"['Prey', 'Center']","['Prey', 'Center']"
35546,[],[]
35547,[],[]
35548,[],[]
35549,"['Prey', 'South', 'East']","['Prey', 'South', 'East']"
35550,[],[]
35551,[],[]
35552,"['Prey', 'North']","['Prey', 'North']"
35553,[],[]
35554,[],[]
35555,[],[]
35556,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35557,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35558,[],[]
35559,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35560,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
35561,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
35562,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
35563,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
35564,"['Prey', 'North', 'West', 'Prey', 'North', 'West']","['Prey', 'North', 'Prey', 'North', 'West']"
35565,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35566,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35567,"['Prey', 'North']","['Prey', 'North']"
35568,[],[]
35569,"['Prey', 'West']","['Prey', 'West']"
35570,[],[]
35571,"['Prey', 'West']","['Prey', 'West']"
35572,"['Prey', 'North']","['Prey', 'North']"
35573,"['Prey', 'North']","['Prey', 'North']"
35574,[],[]
35575,"['Prey', 'North']","['Prey', 'North']"
35576,[],[]
35577,[],[]
35578,[],[]
35579,[],[]
35580,[],[]
35581,"['Prey', 'East']","['Prey', 'East']"
35582,[],[]
35583,[],[]
35584,[],[]
35585,[],[]
35586,[],[]
35587,[],[]
35588,[],[]
35589,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35590,[],[]
35591,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35592,[],[]
35593,"['Prey', 'East']","['Prey', 'East']"
35594,"['Prey', 'East']","['Prey', 'East']"
35595,[],[]
35596,[],[]
35597,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
35598,[],[]
35599,[],[]
35600,"['Prey', 'East']","['Prey', 'East']"
35601,"['Prey', 'East']","['Prey', 'East']"
35602,"['Prey', 'East']","['Prey', 'East']"
35603,[],[]
35604,"['Prey', 'Center']","['Prey', 'Center']"
35605,[],[]
35606,[],[]
35607,[],[]
35608,[],[]
35609,"['Prey', 'West']","['Prey', 'West']"
35610,[],[]
35611,[],[]
35612,[],[]
35613,"['Prey', 'North']","['Prey', 'North']"
35614,"['Prey', 'North']","['Prey', 'North']"
35615,[],[]
35616,[],[]
35617,"['Prey', 'West']","['Prey', 'West']"
35618,[],[]
35619,[],[]
35620,[],[]
35621,"['Prey', 'South', 'Prey', 'South']","['Prey', 'South', 'Prey', 'South']"
35622,[],[]
35623,[],[]
35624,"['Prey', 'North']","['Prey', 'North']"
35625,[],[]
35626,"['Prey', 'North']","['Prey', 'North']"
35627,[],[]
35628,[],[]
35629,"['Prey', 'South']","['Prey', 'South']"
35630,[],[]
35631,[],[]
35632,"['Prey', 'North']","['Prey', 'North']"
35633,"['Prey', 'North']","['Prey', 'North']"
35634,[],[]
35635,[],[]
35636,"['Prey', 'North']","['Prey', 'North']"
35637,[],[]
35638,[],[]
35639,"['Prey', 'North']","['Prey', 'North']"
35640,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35641,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35642,[],[]
35643,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35644,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35645,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35646,[],[]
35647,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35648,[],[]
35649,"['Prey', 'West']","['Prey', 'West']"
35650,[],[]
35651,[],[]
35652,[],[]
35653,[],[]
35654,"['Prey', 'South', 'East']","['Prey', 'South', 'East']"
35655,[],[]
35656,[],[]
35657,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
35658,[],[]
35659,[],[]
35660,[],[]
35661,"['Prey', 'South', 'West']","['Prey', 'South', 'West']"
35662,[],[]
35663,[],[]
35664,"['Prey', 'North', 'West', 'Prey', 'North']","['Prey', 'North', 'West', 'Prey', 'North']"
35665,"['Prey', 'North', 'West', 'Prey', 'North']","['Prey', 'North', 'West', 'Prey', 'North']"
35666,"['Prey', 'North']","['Prey', 'North']"
35667,"['Prey', 'North', 'West', 'Prey', 'North']","['Prey', 'North', 'West', 'Prey', 'North']"
35668,[],[]
35669,"['Prey', 'South', 'East']","['Prey', 'South', 'East']"
35670,[],[]
35671,[],[]
35672,[],[]
35673,[],[]
35674,"['Prey', 'South']","['Prey', 'South']"
35675,[],[]
35676,"['Prey', 'North', 'Prey', 'North', 'East']","['Prey', 'North', 'Prey', 'North', 'East']"
35677,[],[]
35678,[],[]
35679,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
35680,"['Prey', 'East']","['Prey', 'East']"
35681,"['Prey', 'East']","['Prey', 'East']"
35682,"['Prey', 'East']","['Prey', 'East']"
35683,[],[]
35684,"['Prey', 'West']","['Prey', 'West']"
35685,[],[]
35686,[],[]
35687,"['Prey', 'West']","['Prey', 'West']"
35688,[],[]
35689,"['Prey', 'West']","['Prey', 'West']"
35690,[],[]
35691,[],[]
35692,[],[]
35693,"['Prey', 'Center']","['Prey', 'Center']"
35694,"['Prey', 'Center']","['Prey', 'Center']"
35695,[],[]
35696,"['Prey', 'Center']","['Prey', 'Center']"
35697,[],[]
35698,"['Prey', 'South', 'Prey', 'South']","['Prey', 'Center', 'Prey', 'South']"
35699,"['Prey', 'Center']","['Prey', 'Center']"
35700,[],[]
35701,"['Prey', 'West']","['Prey', 'West']"
35702,[],[]
35703,"['Prey', 'West']","['Prey', 'West']"
35704,[],[]
35705,[],[]
35706,"['Prey', 'North', 'West']","['Prey', 'North', 'West']"
35707,[],[]
35708,"['Prey', 'North']","['Prey', 'North']"
35709,"['Prey', 'North']","['Prey', 'North']"
35710,"['Prey', 'North']","['Prey', 'North']"
35711,[],[]
35712,[],[]
35713,[],[]
35714,[],[]
35715,[],[]
35716,[],[]
35717,"['Prey', 'East']","['Prey', 'East']"
35718,[],[]
35719,[],[]
35720,[],[]
35721,"['Prey', 'Center']","['Prey', 'Center']"
35722,"['Prey', 'Center']","['Prey', 'Center']"
35723,"['Prey', 'Center']","['Prey', 'Center']"
35724,[],[]
35725,[],[]
35726,[],[]
35727,[],[]
35728,"['Prey', 'Center']","['Prey', 'Center']"
35729,"['Prey', 'Center']","['Prey', 'Center']"
35730,"['Prey', 'Center']","['Prey', 'Center']"
35731,"['Prey', 'Center']","['Prey', 'Center']"
35732,"['Prey', 'East']","['Prey', 'East']"
35733,"['Prey', 'East']","['Prey', 'East']"
35734,[],[]
35735,[],[]
35736,[],[]
35737,"['Prey', 'East']","['Prey', 'East']"
35738,"['Prey', 'East']","['Prey', 'East']"
35739,"['Prey', 'North', 'East']","['Prey', 'North', 'East']"
35740,[],[]
35741,"['Prey', 'South']","['Prey', 'South']"
